"Family","DPF","Treatment","Score","Plate","Well","Larva"
"4","9","Lab Biof","Juvenile",1,"C3","4-1-C3"
"4","9","Nat Biof","Juvenile",1,"C4","4-1-C4"
"4","9","Conspecific","Juvenile",1,"C5","4-1-C5"
"4","9","Control","Swimming",1,"C6","4-1-C6"
"4","9","Control","Swimming",1,"D1","4-1-D1"
"4","9","Lab Biof","Juvenile",1,"D2","4-1-D2"
"4","9","Conspecific","Juvenile",1,"D3","4-1-D3"
"4","9","Lab Biof","Juvenile",1,"D4","4-1-D4"
"4","9","Nat Biof","Dead",1,"D5","4-1-D5"
"4","9","Conspecific","Juvenile",1,"D6","4-1-D6"
"4","9","Conspecific","Juvenile",2,"A1","4-2-A1"
"4","9","Control","Dead",2,"A2","4-2-A2"
"4","9","Control","Part Meta",2,"A3","4-2-A3"
"4","9","Nat Biof","Missing",2,"A4","4-2-A4"
"4","9","Lab Biof","Stuck",2,"A5","4-2-A5"
"4","9","Control","Swimming",2,"A6","4-2-A6"
"4","9","Control","Dead",2,"B1","4-2-B1"
"4","9","Conspecific","Juvenile",2,"B2","4-2-B2"
"4","9","Conspecific","Juvenile",2,"B3","4-2-B3"
"4","9","Nat Biof","Swimming",2,"B4","4-2-B4"
"4","9","Lab Biof","Missing",2,"B5","4-2-B5"
"4","9","Conspecific","Juvenile",2,"B6","4-2-B6"
"4","9","Lab Biof","Missing",2,"C1","4-2-C1"
"4","9","Nat Biof","Dead",2,"C2","4-2-C2"
"4","9","Lab Biof","Swimming",2,"C3","4-2-C3"
"4","9","Conspecific","Juvenile",2,"C4","4-2-C4"
"4","9","Control","Swimming",2,"C5","4-2-C5"
"4","9","Nat Biof","Missing",2,"C6","4-2-C6"
"4","9","Lab Biof","Missing",2,"D1","4-2-D1"
"4","9","Conspecific","Missing",2,"D2","4-2-D2"
"4","9","Nat Biof","Missing",2,"D3","4-2-D3"
"4","9","Control","Swimming",2,"D4","4-2-D4"
"4","9","Nat Biof","Dead",2,"D5","4-2-D5"
"4","9","Lab Biof","Dead",2,"D6","4-2-D6"
"4","9","Control","Swimming",3,"A1","4-3-A1"
"4","9","Lab Biof","Dead",3,"A2","4-3-A2"
"4","9","Control","Part Meta",3,"A3","4-3-A3"
"4","9","Conspecific","Juvenile",3,"A4","4-3-A4"
"4","9","Control","Missing",3,"A5","4-3-A5"
"4","9","Nat Biof","Missing",3,"A6","4-3-A6"
"4","9","Nat Biof","Dead",3,"B1","4-3-B1"
"4","9","Nat Biof","Missing",3,"B2","4-3-B2"
"4","9","Nat Biof","Juvenile",3,"B3","4-3-B3"
"4","9","Lab Biof","Dead",3,"B4","4-3-B4"
"4","9","Conspecific","Juvenile",3,"B5","4-3-B5"
"4","9","Control","Dead",3,"B6","4-3-B6"
"4","9","Conspecific","Juvenile",3,"C1","4-3-C1"
"4","9","Conspecific","Juvenile",3,"C2","4-3-C2"
"4","9","Lab Biof","Dead",3,"C3","4-3-C3"
"4","9","Conspecific","Juvenile",3,"C4","4-3-C4"
"4","9","Lab Biof","Swimming",3,"C5","4-3-C5"
"4","9","Nat Biof","Missing",3,"C6","4-3-C6"
"4","9","Control","Part Meta",3,"D1","4-3-D1"
"4","9","Lab Biof","Swimming",3,"D2","4-3-D2"
"4","9","Control","Swimming",3,"D3","4-3-D3"
"4","9","Nat Biof","Dead",3,"D4","4-3-D4"
"4","9","Conspecific","Dead",3,"D5","4-3-D5"
"4","9","Lab Biof","Dead",3,"D6","4-3-D6"
"4","9","Control","Swimming",4,"A1","4-4-A1"
"4","9","Control","Swimming",4,"A2","4-4-A2"
"4","9","Conspecific","Juvenile",4,"A3","4-4-A3"
"4","9","Lab Biof","Juvenile",4,"A4","4-4-A4"
"4","9","Lab Biof","Dead",4,"A5","4-4-A5"
"4","9","Conspecific","Juvenile",4,"A6","4-4-A6"
"4","9","Conspecific","Juvenile",4,"B1","4-4-B1"
"4","9","Nat Biof","Swimming",4,"B2","4-4-B2"
"4","9","Nat Biof","Juvenile",4,"B3","4-4-B3"
"4","9","Conspecific","Juvenile",4,"B4","4-4-B4"
"4","9","Lab Biof","Swimming",4,"B5","4-4-B5"
"4","9","Conspecific","Dead",4,"B6","4-4-B6"
"4","9","Conspecific","Swimming",4,"C1","4-4-C1"
"4","9","Lab Biof","Missing",4,"C2","4-4-C2"
"4","9","Lab Biof","Swimming",4,"C3","4-4-C3"
"4","9","Control","Swimming",4,"C4","4-4-C4"
"4","9","Control","Swimming",4,"C5","4-4-C5"
"4","9","Control","Swimming",4,"C6","4-4-C6"
"4","9","Control","Missing",4,"D1","4-4-D1"
"4","9","Nat Biof","Swimming",4,"D2","4-4-D2"
"4","9","Nat Biof","Swimming",4,"D3","4-4-D3"
"4","9","Nat Biof","Juvenile",4,"D4","4-4-D4"
"4","9","Nat Biof","Missing",4,"D5","4-4-D5"
"4","9","Lab Biof","Swimming",4,"D6","4-4-D6"
"4","9","Lab Biof","Swimming",5,"A1","4-5-A1"
"4","9","Nat Biof","Dead",5,"A2","4-5-A2"
"4","9","Control","Swimming",5,"A3","4-5-A3"
"4","9","Control","Juvenile",5,"A4","4-5-A4"
"4","9","Nat Biof","Missing",5,"A5","4-5-A5"
"4","9","Nat Biof","Dead",5,"A6","4-5-A6"
"4","9","Nat Biof","Swimming",5,"B1","4-5-B1"
"4","9","Control","Juvenile",5,"B2","4-5-B2"
"4","9","Lab Biof","Juvenile",5,"B3","4-5-B3"
"4","9","Control","Dead",5,"B4","4-5-B4"
"4","9","Conspecific","Juvenile",5,"B5","4-5-B5"
"4","9","Nat Biof","Juvenile",5,"B6","4-5-B6"
"4","9","Conspecific","Juvenile",5,"C1","4-5-C1"
"4","9","Lab Biof","Missing",5,"C2","4-5-C2"
"4","9","Conspecific","Juvenile",5,"C3","4-5-C3"
"4","9","Conspecific","Juvenile",5,"C4","4-5-C4"
"4","9","Lab Biof","Juvenile",5,"C5","4-5-C5"
"4","9","Control","Missing",5,"C6","4-5-C6"
"4","9","Conspecific","Juvenile",5,"D1","4-5-D1"
"4","9","Lab Biof","Juvenile",5,"D2","4-5-D2"
"4","9","Conspecific","Juvenile",5,"D3","4-5-D3"
"4","9","Nat Biof","Swimming",5,"D4","4-5-D4"
"4","9","Lab Biof","Swimming",5,"D5","4-5-D5"
"4","9","Control","Juvenile",5,"D6","4-5-D6"
"4","9","Control","Swimming",6,"A1","4-6-A1"
"4","9","Nat Biof","Juvenile",6,"A2","4-6-A2"
"4","9","Nat Biof","Swimming",6,"A3","4-6-A3"
"4","9","Lab Biof","Missing",6,"A4","4-6-A4"
"4","9","Conspecific","Juvenile",6,"A5","4-6-A5"
"4","9","Nat Biof","Juvenile",6,"A6","4-6-A6"
"4","9","Nat Biof","Juvenile",6,"B1","4-6-B1"
"4","9","Conspecific","Juvenile",6,"B2","4-6-B2"
"4","9","Lab Biof","Stuck",6,"B3","4-6-B3"
"4","9","Control","Swimming",6,"B4","4-6-B4"
"4","9","Nat Biof","Stuck",6,"B5","4-6-B5"
"4","9","Conspecific","Juvenile",6,"B6","4-6-B6"
"4","9","Lab Biof","Juvenile",6,"C1","4-6-C1"
"4","9","Lab Biof","Juvenile",6,"C2","4-6-C2"
"4","9","Lab Biof","Missing",6,"C3","4-6-C3"
"4","9","Conspecific","Juvenile",6,"C4","4-6-C4"
"4","9","Control","Stuck",6,"C5","4-6-C5"
"4","9","Conspecific","Juvenile",6,"C6","4-6-C6"
"4","9","Control","Swimming",6,"D1","4-6-D1"
"4","9","Lab Biof","Part Meta",6,"D2","4-6-D2"
"4","9","Control","Juvenile",6,"D3","4-6-D3"
"4","9","Conspecific","Juvenile",6,"D4","4-6-D4"
"4","9","Nat Biof","Juvenile",6,"D5","4-6-D5"
"4","9","Control","Swimming",6,"D6","4-6-D6"
"4","10","Control","Swimming",1,"A1","4-1-A1"
"4","10","Control","Swimming",1,"A2","4-1-A2"
"4","10","Nat Biof","Missing",1,"A3","4-1-A3"
"4","10","Lab Biof","Swimming",1,"A4","4-1-A4"
"4","10","Nat Biof","Swimming",1,"A5","4-1-A5"
"4","10","Lab Biof","Dead",1,"A6","4-1-A6"
"4","10","Control","Missing",1,"B1","4-1-B1"
"4","10","Conspecific","Dead",1,"B2","4-1-B2"
"4","10","Nat Biof","Dead",1,"B3","4-1-B3"
"4","10","Conspecific","Juvenile",1,"B4","4-1-B4"
"4","10","Nat Biof","Dead",1,"B5","4-1-B5"
"4","10","Control","Juvenile",1,"B6","4-1-B6"
"4","10","Conspecific","Juvenile",1,"C1","4-1-C1"
"4","10","Lab Biof","Stuck",1,"C2","4-1-C2"
"4","10","Lab Biof","Juvenile",1,"C3","4-1-C3"
"4","10","Nat Biof","Juvenile",1,"C4","4-1-C4"
"4","10","Conspecific","Juvenile",1,"C5","4-1-C5"
"4","10","Control","Missing",1,"C6","4-1-C6"
"4","10","Control","Swimming",1,"D1","4-1-D1"
"4","10","Lab Biof","Juvenile",1,"D2","4-1-D2"
"4","10","Conspecific","Juvenile",1,"D3","4-1-D3"
"4","10","Lab Biof","Juvenile",1,"D4","4-1-D4"
"4","10","Nat Biof","Dead",1,"D5","4-1-D5"
"4","10","Conspecific","Juvenile",1,"D6","4-1-D6"
"4","10","Conspecific","Juvenile",2,"A1","4-2-A1"
"4","10","Control","Dead",2,"A2","4-2-A2"
"4","10","Control","Part Meta",2,"A3","4-2-A3"
"4","10","Nat Biof","Missing",2,"A4","4-2-A4"
"4","10","Lab Biof","Stuck",2,"A5","4-2-A5"
"4","10","Control","Swimming",2,"A6","4-2-A6"
"4","10","Control","Dead",2,"B1","4-2-B1"
"4","10","Conspecific","Juvenile",2,"B2","4-2-B2"
"4","10","Conspecific","Juvenile",2,"B3","4-2-B3"
"4","10","Nat Biof","Stuck",2,"B4","4-2-B4"
"4","10","Lab Biof","Missing",2,"B5","4-2-B5"
"4","10","Conspecific","Juvenile",2,"B6","4-2-B6"
"4","10","Lab Biof","Missing",2,"C1","4-2-C1"
"4","10","Nat Biof","Dead",2,"C2","4-2-C2"
"4","10","Lab Biof","Swimming",2,"C3","4-2-C3"
"4","10","Conspecific","Juvenile",2,"C4","4-2-C4"
"4","10","Control","Swimming",2,"C5","4-2-C5"
"4","10","Nat Biof","Missing",2,"C6","4-2-C6"
"4","10","Lab Biof","Missing",2,"D1","4-2-D1"
"4","10","Conspecific","Missing",2,"D2","4-2-D2"
"4","10","Nat Biof","Missing",2,"D3","4-2-D3"
"4","10","Control","Swimming",2,"D4","4-2-D4"
"4","10","Nat Biof","Dead",2,"D5","4-2-D5"
"4","10","Lab Biof","Dead",2,"D6","4-2-D6"
"4","10","Control","Stuck",3,"A1","4-3-A1"
"4","10","Lab Biof","Dead",3,"A2","4-3-A2"
"4","10","Control","Juvenile",3,"A3","4-3-A3"
"4","10","Conspecific","Juvenile",3,"A4","4-3-A4"
"4","10","Control","Missing",3,"A5","4-3-A5"
"4","10","Nat Biof","Dead",3,"A6","4-3-A6"
"4","10","Nat Biof","Dead",3,"B1","4-3-B1"
"4","10","Nat Biof","Dead",3,"B2","4-3-B2"
"4","10","Nat Biof","Juvenile",3,"B3","4-3-B3"
"4","10","Lab Biof","Dead",3,"B4","4-3-B4"
"4","10","Conspecific","Juvenile",3,"B5","4-3-B5"
"4","10","Control","Dead",3,"B6","4-3-B6"
"4","10","Conspecific","Juvenile",3,"C1","4-3-C1"
"4","10","Conspecific","Juvenile",3,"C2","4-3-C2"
"4","10","Lab Biof","Dead",3,"C3","4-3-C3"
"4","10","Conspecific","Juvenile",3,"C4","4-3-C4"
"4","10","Lab Biof","Swimming",3,"C5","4-3-C5"
"4","10","Nat Biof","Dead",3,"C6","4-3-C6"
"4","10","Control","Missing",3,"D1","4-3-D1"
"4","10","Lab Biof","Swimming",3,"D2","4-3-D2"
"4","10","Control","Stuck",3,"D3","4-3-D3"
"4","10","Nat Biof","Dead",3,"D4","4-3-D4"
"4","10","Conspecific","Dead",3,"D5","4-3-D5"
"4","10","Lab Biof","Dead",3,"D6","4-3-D6"
"4","10","Control","Swimming",4,"A1","4-4-A1"
"4","10","Control","Stuck",4,"A2","4-4-A2"
"4","10","Conspecific","Juvenile",4,"A3","4-4-A3"
"4","10","Lab Biof","Juvenile",4,"A4","4-4-A4"
"4","10","Lab Biof","Dead",4,"A5","4-4-A5"
"4","10","Conspecific","Juvenile",4,"A6","4-4-A6"
"4","10","Conspecific","Juvenile",4,"B1","4-4-B1"
"4","10","Nat Biof","Swimming",4,"B2","4-4-B2"
"4","10","Nat Biof","Juvenile",4,"B3","4-4-B3"
"4","10","Conspecific","Juvenile",4,"B4","4-4-B4"
"4","10","Lab Biof","Juvenile",4,"B5","4-4-B5"
"4","10","Conspecific","Dead",4,"B6","4-4-B6"
"4","10","Conspecific","Juvenile",4,"C1","4-4-C1"
"4","10","Lab Biof","Missing",4,"C2","4-4-C2"
"4","10","Lab Biof","Stuck",4,"C3","4-4-C3"
"4","10","Control","Part Meta",4,"C4","4-4-C4"
"4","10","Control","Stuck",4,"C5","4-4-C5"
"4","10","Control","Swimming",4,"C6","4-4-C6"
"4","10","Control","Missing",4,"D1","4-4-D1"
"4","10","Nat Biof","Juvenile",4,"D2","4-4-D2"
"4","10","Nat Biof","Swimming",4,"D3","4-4-D3"
"4","10","Nat Biof","Juvenile",4,"D4","4-4-D4"
"4","10","Nat Biof","Missing",4,"D5","4-4-D5"
"4","10","Lab Biof","Swimming",4,"D6","4-4-D6"
"4","10","Lab Biof","Juvenile",5,"A1","4-5-A1"
"4","10","Nat Biof","Dead",5,"A2","4-5-A2"
"4","10","Control","Swimming",5,"A3","4-5-A3"
"4","10","Control","Juvenile",5,"A4","4-5-A4"
"4","10","Nat Biof","Missing",5,"A5","4-5-A5"
"4","10","Nat Biof","Dead",5,"A6","4-5-A6"
"4","10","Nat Biof","Juvenile",5,"B1","4-5-B1"
"4","10","Control","Juvenile",5,"B2","4-5-B2"
"4","10","Lab Biof","Juvenile",5,"B3","4-5-B3"
"4","10","Control","Dead",5,"B4","4-5-B4"
"4","10","Conspecific","Juvenile",5,"B5","4-5-B5"
"4","10","Nat Biof","Juvenile",5,"B6","4-5-B6"
"4","10","Conspecific","Juvenile",5,"C1","4-5-C1"
"4","10","Lab Biof","Missing",5,"C2","4-5-C2"
"4","10","Conspecific","Juvenile",5,"C3","4-5-C3"
"4","10","Conspecific","Juvenile",5,"C4","4-5-C4"
"4","10","Lab Biof","Juvenile",5,"C5","4-5-C5"
"4","10","Control","Part Meta",5,"C6","4-5-C6"
"4","10","Conspecific","Juvenile",5,"D1","4-5-D1"
"4","10","Lab Biof","Juvenile",5,"D2","4-5-D2"
"4","10","Conspecific","Juvenile",5,"D3","4-5-D3"
"4","10","Nat Biof","Stuck",5,"D4","4-5-D4"
"4","10","Lab Biof","Stuck",5,"D5","4-5-D5"
"4","10","Control","Juvenile",5,"D6","4-5-D6"
"4","10","Control","Swimming",6,"A1","4-6-A1"
"4","10","Nat Biof","Juvenile",6,"A2","4-6-A2"
"4","10","Nat Biof","Swimming",6,"A3","4-6-A3"
"4","10","Lab Biof","Missing",6,"A4","4-6-A4"
"4","10","Conspecific","Juvenile",6,"A5","4-6-A5"
"4","10","Nat Biof","Juvenile",6,"A6","4-6-A6"
"4","10","Nat Biof","Juvenile",6,"B1","4-6-B1"
"4","10","Conspecific","Juvenile",6,"B2","4-6-B2"
"4","10","Lab Biof","Stuck",6,"B3","4-6-B3"
"4","10","Control","Swimming",6,"B4","4-6-B4"
"4","10","Nat Biof","Swimming",6,"B5","4-6-B5"
"4","10","Conspecific","Juvenile",6,"B6","4-6-B6"
"4","10","Lab Biof","Juvenile",6,"C1","4-6-C1"
"4","10","Lab Biof","Juvenile",6,"C2","4-6-C2"
"4","10","Lab Biof","Missing",6,"C3","4-6-C3"
"4","10","Conspecific","Juvenile",6,"C4","4-6-C4"
"4","10","Control","Swimming",6,"C5","4-6-C5"
"4","10","Conspecific","Juvenile",6,"C6","4-6-C6"
"4","10","Control","Part Meta",6,"D1","4-6-D1"
"4","10","Lab Biof","Juvenile",6,"D2","4-6-D2"
"4","10","Control","Juvenile",6,"D3","4-6-D3"
"4","10","Conspecific","Juvenile",6,"D4","4-6-D4"
"4","10","Nat Biof","Juvenile",6,"D5","4-6-D5"
"4","10","Control","Swimming",6,"D6","4-6-D6"
"5","5","Control","Swimming",1,"A1","5-1-A1"
"5","5","Conspecific","Juvenile",1,"A2","5-1-A2"
"5","5","Nat Biof","Swimming",1,"A3","5-1-A3"
"5","5","Lab Biof","Swimming",1,"A4","5-1-A4"
"5","5","Lab Biof","Swimming",1,"A5","5-1-A5"
"5","5","Control","Swimming",1,"A6","5-1-A6"
"5","5","Nat Biof","Swimming",1,"B1","5-1-B1"
"5","5","Conspecific","Juvenile",1,"B2","5-1-B2"
"5","5","Nat Biof","Juvenile",1,"B3","5-1-B3"
"5","5","Lab Biof","Swimming",1,"B4","5-1-B4"
"5","5","Control","Swimming",1,"B5","5-1-B5"
"5","5","Lab Biof","Swimming",1,"B6","5-1-B6"
"5","5","Control","Swimming",1,"C1","5-1-C1"
"5","5","Conspecific","Juvenile",1,"C2","5-1-C2"
"5","5","Nat Biof","Juvenile",1,"C3","5-1-C3"
"5","5","Conspecific","Juvenile",1,"C4","5-1-C4"
"5","5","Conspecific","Juvenile",1,"C5","5-1-C5"
"5","5","Control","Swimming",1,"C6","5-1-C6"
"5","5","Conspecific","Swimming",1,"D1","5-1-D1"
"5","5","Lab Biof","Swimming",1,"D2","5-1-D2"
"5","5","Nat Biof","Swimming",1,"D3","5-1-D3"
"5","5","Lab Biof","Swimming",1,"D4","5-1-D4"
"5","5","Control","Swimming",1,"D5","5-1-D5"
"5","5","Nat Biof","Swimming",1,"D6","5-1-D6"
"5","5","Lab Biof","Swimming",2,"A1","5-2-A1"
"5","5","Control","Swimming",2,"A2","5-2-A2"
"5","5","Control","Swimming",2,"A3","5-2-A3"
"5","5","Control","Swimming",2,"A4","5-2-A4"
"5","5","Lab Biof","Swimming",2,"A5","5-2-A5"
"5","5","Conspecific","Juvenile",2,"A6","5-2-A6"
"5","5","Conspecific","Swimming",2,"B1","5-2-B1"
"5","5","Nat Biof","Swimming",2,"B2","5-2-B2"
"5","5","Control","Swimming",2,"B3","5-2-B3"
"5","5","Conspecific","Juvenile",2,"B4","5-2-B4"
"5","5","Nat Biof","Juvenile",2,"B5","5-2-B5"
"5","5","Conspecific","Juvenile",2,"B6","5-2-B6"
"5","5","Nat Biof","Missing",2,"C1","5-2-C1"
"5","5","Nat Biof","Swimming",2,"C2","5-2-C2"
"5","5","Lab Biof","Swimming",2,"C3","5-2-C3"
"5","5","Lab Biof","Swimming",2,"C4","5-2-C4"
"5","5","Nat Biof","Part Meta",2,"C5","5-2-C5"
"5","5","Conspecific","Juvenile",2,"C6","5-2-C6"
"5","5","Conspecific","Juvenile",2,"D1","5-2-D1"
"5","5","Nat Biof","Swimming",2,"D2","5-2-D2"
"5","5","Lab Biof","Swimming",2,"D3","5-2-D3"
"5","5","Lab Biof","Swimming",2,"D4","5-2-D4"
"5","5","Control","Swimming",2,"D5","5-2-D5"
"5","5","Control","Swimming",2,"D6","5-2-D6"
"5","5","Control","Swimming",3,"A1","5-3-A1"
"5","5","Nat Biof","Swimming",3,"A2","5-3-A2"
"5","5","Nat Biof","Swimming",3,"A3","5-3-A3"
"5","5","Conspecific","Swimming",3,"A4","5-3-A4"
"5","5","Nat Biof","Swimming",3,"A5","5-3-A5"
"5","5","Nat Biof","Swimming",3,"A6","5-3-A6"
"5","5","Lab Biof","Swimming",3,"B1","5-3-B1"
"5","5","Lab Biof","Swimming",3,"B2","5-3-B2"
"5","5","Conspecific","Juvenile",3,"B3","5-3-B3"
"5","5","Nat Biof","Swimming",3,"B4","5-3-B4"
"5","5","Conspecific","Swimming",3,"B5","5-3-B5"
"5","5","Control","Swimming",3,"B6","5-3-B6"
"5","5","Lab Biof","Swimming",3,"C1","5-3-C1"
"5","5","Lab Biof","Swimming",3,"C2","5-3-C2"
"5","5","Conspecific","Juvenile",3,"C3","5-3-C3"
"5","5","Nat Biof","Swimming",3,"C4","5-3-C4"
"5","5","Conspecific","Part Meta",3,"C5","5-3-C5"
"5","5","Control","Swimming",3,"C6","5-3-C6"
"5","5","Lab Biof","Swimming",3,"D1","5-3-D1"
"5","5","Control","Swimming",3,"D2","5-3-D2"
"5","5","Conspecific","Swimming",3,"D3","5-3-D3"
"5","5","Control","Swimming",3,"D4","5-3-D4"
"5","5","Lab Biof","Swimming",3,"D5","5-3-D5"
"5","5","Control","Stuck",3,"D6","5-3-D6"
"5","5","Nat Biof","Swimming",4,"A1","5-4-A1"
"5","5","Conspecific","Juvenile",4,"A2","5-4-A2"
"5","5","Conspecific","Juvenile",4,"A3","5-4-A3"
"5","5","Control","Swimming",4,"A4","5-4-A4"
"5","5","Control","Swimming",4,"A5","5-4-A5"
"5","5","Nat Biof","Part Meta",4,"A6","5-4-A6"
"5","5","Conspecific","Juvenile",4,"B1","5-4-B1"
"5","5","Lab Biof","Swimming",4,"B2","5-4-B2"
"5","5","Lab Biof","Swimming",4,"B3","5-4-B3"
"5","5","Control","Swimming",4,"B4","5-4-B4"
"5","5","Control","Swimming",4,"B5","5-4-B5"
"5","5","Control","Swimming",4,"B6","5-4-B6"
"5","5","Nat Biof","Swimming",4,"C1","5-4-C1"
"5","5","Control","Swimming",4,"C2","5-4-C2"
"5","5","Lab Biof","Swimming",4,"C3","5-4-C3"
"5","5","Nat Biof","Swimming",4,"C4","5-4-C4"
"5","5","Conspecific","Juvenile",4,"C5","5-4-C5"
"5","5","Conspecific","Juvenile",4,"C6","5-4-C6"
"5","5","Nat Biof","Swimming",4,"D1","5-4-D1"
"5","5","Lab Biof","Swimming",4,"D2","5-4-D2"
"5","5","Lab Biof","Swimming",4,"D3","5-4-D3"
"5","5","Nat Biof","Swimming",4,"D4","5-4-D4"
"5","5","Lab Biof","Swimming",4,"D5","5-4-D5"
"5","5","Conspecific","Juvenile",4,"D6","5-4-D6"
"5","5","Control","Swimming",5,"A1","5-5-A1"
"5","5","Conspecific","Juvenile",5,"A2","5-5-A2"
"5","5","Conspecific","Juvenile",5,"A3","5-5-A3"
"5","5","Conspecific","Juvenile",5,"A4","5-5-A4"
"5","5","Nat Biof","Swimming",5,"A5","5-5-A5"
"5","5","Lab Biof","Swimming",5,"A6","5-5-A6"
"5","5","Lab Biof","Swimming",5,"B1","5-5-B1"
"5","5","Control","Swimming",5,"B2","5-5-B2"
"5","5","Conspecific","Juvenile",5,"B3","5-5-B3"
"5","5","Nat Biof","Swimming",5,"B4","5-5-B4"
"5","5","Control","Swimming",5,"B5","5-5-B5"
"5","5","Control","Swimming",5,"B6","5-5-B6"
"5","5","Nat Biof","Swimming",5,"C1","5-5-C1"
"5","5","Lab Biof","Swimming",5,"C2","5-5-C2"
"5","5","Control","Swimming",5,"C3","5-5-C3"
"5","5","Conspecific","Juvenile",5,"C4","5-5-C4"
"5","5","Nat Biof","Swimming",5,"C5","5-5-C5"
"5","5","Conspecific","Juvenile",5,"C6","5-5-C6"
"5","5","Nat Biof","Swimming",5,"D1","5-5-D1"
"5","5","Lab Biof","Swimming",5,"D2","5-5-D2"
"5","5","Lab Biof","Swimming",5,"D3","5-5-D3"
"5","5","Control","Swimming",5,"D4","5-5-D4"
"5","5","Nat Biof","Swimming",5,"D5","5-5-D5"
"5","5","Lab Biof","Swimming",5,"D6","5-5-D6"
"5","5","Conspecific","Juvenile",6,"A1","5-6-A1"
"5","5","Lab Biof","Swimming",6,"A2","5-6-A2"
"5","5","Conspecific","Juvenile",6,"A3","5-6-A3"
"5","5","Control","Swimming",6,"A4","5-6-A4"
"5","5","Lab Biof","Swimming",6,"A5","5-6-A5"
"5","5","Nat Biof","Swimming",6,"A6","5-6-A6"
"5","5","Lab Biof","Swimming",6,"B1","5-6-B1"
"5","5","Control","Swimming",6,"B2","5-6-B2"
"5","5","Control","Swimming",6,"B3","5-6-B3"
"5","5","Conspecific","Missing",6,"B4","5-6-B4"
"5","5","Lab Biof","Swimming",6,"B5","5-6-B5"
"5","5","Nat Biof","Swimming",6,"B6","5-6-B6"
"5","5","Nat Biof","Part Meta",6,"C1","5-6-C1"
"5","5","Lab Biof","Part Meta",6,"C2","5-6-C2"
"5","5","Conspecific","Part Meta",6,"C3","5-6-C3"
"5","5","Control","Swimming",6,"C4","5-6-C4"
"5","5","Lab Biof","Swimming",6,"C5","5-6-C5"
"5","5","Nat Biof","Swimming",6,"C6","5-6-C6"
"5","5","Nat Biof","Swimming",6,"D1","5-6-D1"
"5","5","Conspecific","Juvenile",6,"D2","5-6-D2"
"5","5","Conspecific","Swimming",6,"D3","5-6-D3"
"5","5","Control","Missing",6,"D4","5-6-D4"
"5","5","Control","Swimming",6,"D5","5-6-D5"
"5","5","Nat Biof","Swimming",6,"D6","5-6-D6"
"5","6","Control","Swimming",1,"A1","5-1-A1"
"5","6","Conspecific","Juvenile",1,"A2","5-1-A2"
"5","6","Nat Biof","Swimming",1,"A3","5-1-A3"
"5","6","Lab Biof","Swimming",1,"A4","5-1-A4"
"5","6","Lab Biof","Swimming",1,"A5","5-1-A5"
"5","6","Control","Swimming",1,"A6","5-1-A6"
"5","6","Nat Biof","Swimming",1,"B1","5-1-B1"
"5","6","Conspecific","Juvenile",1,"B2","5-1-B2"
"5","6","Nat Biof","Juvenile",1,"B3","5-1-B3"
"5","6","Lab Biof","Swimming",1,"B4","5-1-B4"
"5","6","Control","Swimming",1,"B5","5-1-B5"
"5","6","Lab Biof","Swimming",1,"B6","5-1-B6"
"5","6","Control","Swimming",1,"C1","5-1-C1"
"5","6","Conspecific","Juvenile",1,"C2","5-1-C2"
"5","6","Nat Biof","Juvenile",1,"C3","5-1-C3"
"5","6","Conspecific","Juvenile",1,"C4","5-1-C4"
"5","6","Conspecific","Juvenile",1,"C5","5-1-C5"
"5","6","Control","Swimming",1,"C6","5-1-C6"
"5","6","Conspecific","Juvenile",1,"D1","5-1-D1"
"5","6","Lab Biof","Stuck",1,"D2","5-1-D2"
"5","6","Nat Biof","Stuck",1,"D3","5-1-D3"
"5","6","Lab Biof","Swimming",1,"D4","5-1-D4"
"5","6","Control","Stuck",1,"D5","5-1-D5"
"5","6","Nat Biof","Swimming",1,"D6","5-1-D6"
"5","6","Lab Biof","Swimming",2,"A1","5-2-A1"
"5","6","Control","Swimming",2,"A2","5-2-A2"
"5","6","Control","Swimming",2,"A3","5-2-A3"
"5","6","Control","Swimming",2,"A4","5-2-A4"
"5","6","Lab Biof","Swimming",2,"A5","5-2-A5"
"5","6","Conspecific","Juvenile",2,"A6","5-2-A6"
"5","6","Conspecific","Juvenile",2,"B1","5-2-B1"
"5","6","Nat Biof","Swimming",2,"B2","5-2-B2"
"5","6","Control","Swimming",2,"B3","5-2-B3"
"5","6","Conspecific","Juvenile",2,"B4","5-2-B4"
"5","6","Nat Biof","Juvenile",2,"B5","5-2-B5"
"5","6","Conspecific","Juvenile",2,"B6","5-2-B6"
"5","6","Nat Biof","Swimming",2,"C1","5-2-C1"
"5","6","Nat Biof","Missing",2,"C2","5-2-C2"
"5","6","Lab Biof","Swimming",2,"C3","5-2-C3"
"5","6","Lab Biof","Swimming",2,"C4","5-2-C4"
"5","6","Nat Biof","Juvenile",2,"C5","5-2-C5"
"5","6","Conspecific","Juvenile",2,"C6","5-2-C6"
"5","6","Conspecific","Juvenile",2,"D1","5-2-D1"
"5","6","Nat Biof","Juvenile",2,"D2","5-2-D2"
"5","6","Lab Biof","Swimming",2,"D3","5-2-D3"
"5","6","Lab Biof","Swimming",2,"D4","5-2-D4"
"5","6","Control","Swimming",2,"D5","5-2-D5"
"5","6","Control","Swimming",2,"D6","5-2-D6"
